variant,event_id,op_id,core,source_core_id,pipe,start,end
control,COPY_IN##1735,1735,1,0,PIPE_MTE2,96261,96262
control,ADD##474,474,1,0,PIPE_V,96262,96275
control,COPY_IN##1736,1736,1,0,PIPE_MTE2,96262,96263
control,COPY_IN##1737,1737,1,0,PIPE_MTE2,96263,96264
control,COPY_IN##1738,1738,1,0,PIPE_MTE2,96264,96265
control,COPY_IN##1739,1739,1,0,PIPE_MTE2,96265,96266
control,COPY_IN##1740,1740,1,0,PIPE_MTE2,96266,96267
control,COPY_IN##1741,1741,1,0,PIPE_MTE2,96267,96268
control,COPY_IN##1742,1742,1,0,PIPE_MTE2,96268,96269
control,COPY_IN##1743,1743,1,0,PIPE_MTE2,96269,96270
control,COPY_IN##1744,1744,1,0,PIPE_MTE2,96270,96271
control,COPY_IN##1745,1745,1,0,PIPE_MTE2,96271,96272
control,ADD##475,475,1,0,PIPE_V,96275,96288
control,ADD##480,480,1,0,PIPE_V,96288,96301
control,ADD##476,476,1,0,PIPE_V,96301,96314
control,ADD##477,477,1,0,PIPE_V,96314,96327
control,ADD##481,481,1,0,PIPE_V,96327,96340
control,ADD##483,483,1,0,PIPE_V,96340,96353
control,ADD##478,478,1,0,PIPE_V,96353,96366
control,ADD##479,479,1,0,PIPE_V,96366,96379
control,ADD##482,482,1,0,PIPE_V,96379,96392
control,ADD##484,484,1,0,PIPE_V,96392,96405
control,COPY_OUT##1746,1746,1,0,PIPE_MTE3,96405,96406
control,COPY_IN##1747,1747,1,0,PIPE_MTE2,96506,97053
control,COPY_IN##1751,1751,1,0,PIPE_MTE2,97053,97054
control,ADD##485,485,1,0,PIPE_V,97054,97578
control,COPY_IN##1748,1748,1,0,PIPE_MTE2,97054,97991
control,RELU##486,486,1,0,PIPE_V,97578,98102
control,COPY_IN##1749,1749,1,0,PIPE_MTE2,97991,99633
control,RELU##487,487,1,0,PIPE_V,98102,98626
control,REDUCE##488,488,1,0,PIPE_V,98626,99150
control,ADD##489,489,1,0,PIPE_V,99150,99674
control,COPY_OUT##1752,1752,1,0,PIPE_MTE3,99150,99154
control,COPY_IN##1750,1750,1,0,PIPE_MTE2,99633,101277
control,RELU##490,490,1,0,PIPE_V,99674,100198
control,RELU##491,491,1,0,PIPE_V,100198,100722
control,REDUCE##492,492,1,0,PIPE_V,100722,101246
control,ADD##493,493,1,0,PIPE_V,101246,101770
control,COPY_OUT##1753,1753,1,0,PIPE_MTE3,101246,101250
control,RELU##494,494,1,0,PIPE_V,101770,102294
control,RELU##495,495,1,0,PIPE_V,102294,102818
control,REDUCE##496,496,1,0,PIPE_V,102818,103342
control,ADD##497,497,1,0,PIPE_V,103342,103866
control,COPY_OUT##1754,1754,1,0,PIPE_MTE3,103342,103343
control,RELU##498,498,1,0,PIPE_V,103866,104390
control,RELU##499,499,1,0,PIPE_V,104390,104914
control,REDUCE##500,500,1,0,PIPE_V,104914,105438
control,COPY_OUT##1755,1755,1,0,PIPE_MTE3,105438,105439
control,COPY_IN##1774,1774,1,0,PIPE_MTE2,108436,108437
control,COPY_IN##1775,1775,1,0,PIPE_MTE2,108437,108438
control,ADD##533,533,1,0,PIPE_V,108438,108451
control,COPY_IN##1776,1776,1,0,PIPE_MTE2,108438,108439
control,COPY_IN##1777,1777,1,0,PIPE_MTE2,108439,108440
control,COPY_IN##1778,1778,1,0,PIPE_MTE2,108440,108441
control,COPY_IN##1779,1779,1,0,PIPE_MTE2,108441,108442
control,COPY_IN##1780,1780,1,0,PIPE_MTE2,108442,108443
control,COPY_IN##1781,1781,1,0,PIPE_MTE2,108443,108444
control,COPY_IN##1782,1782,1,0,PIPE_MTE2,108444,108445
control,COPY_IN##1783,1783,1,0,PIPE_MTE2,108445,108446
control,COPY_IN##1784,1784,1,0,PIPE_MTE2,108446,108447
control,COPY_IN##1785,1785,1,0,PIPE_MTE2,108447,108448
control,ADD##534,534,1,0,PIPE_V,108451,108464
control,ADD##539,539,1,0,PIPE_V,108464,108477
control,ADD##535,535,1,0,PIPE_V,108477,108490
control,ADD##536,536,1,0,PIPE_V,108490,108503
control,ADD##540,540,1,0,PIPE_V,108503,108516
control,ADD##542,542,1,0,PIPE_V,108516,108529
control,ADD##537,537,1,0,PIPE_V,108529,108542
control,ADD##538,538,1,0,PIPE_V,108542,108555
control,ADD##541,541,1,0,PIPE_V,108555,108568
control,ADD##543,543,1,0,PIPE_V,108568,108581
control,COPY_OUT##1786,1786,1,0,PIPE_MTE3,108581,108582
control,COPY_IN##1787,1787,1,0,PIPE_MTE2,108682,109229
control,COPY_IN##1791,1791,1,0,PIPE_MTE2,109229,109230
control,ADD##544,544,1,0,PIPE_V,109230,109754
control,COPY_IN##1788,1788,1,0,PIPE_MTE2,109230,110167
control,RELU##545,545,1,0,PIPE_V,109754,110278
control,COPY_IN##1789,1789,1,0,PIPE_MTE2,110167,111809
control,RELU##546,546,1,0,PIPE_V,110278,110802
control,REDUCE##547,547,1,0,PIPE_V,110802,111326
control,ADD##548,548,1,0,PIPE_V,111326,111850
control,COPY_OUT##1792,1792,1,0,PIPE_MTE3,111326,111330
control,COPY_IN##1790,1790,1,0,PIPE_MTE2,111809,113453
control,RELU##549,549,1,0,PIPE_V,111850,112374
control,RELU##550,550,1,0,PIPE_V,112374,112898
control,REDUCE##551,551,1,0,PIPE_V,112898,113422
control,ADD##552,552,1,0,PIPE_V,113422,113946
control,COPY_OUT##1793,1793,1,0,PIPE_MTE3,113422,113426
control,RELU##553,553,1,0,PIPE_V,113946,114470
control,RELU##554,554,1,0,PIPE_V,114470,114994
control,REDUCE##555,555,1,0,PIPE_V,114994,115518
control,ADD##556,556,1,0,PIPE_V,115518,116042
control,COPY_OUT##1794,1794,1,0,PIPE_MTE3,115518,115519
control,RELU##557,557,1,0,PIPE_V,116042,116566
control,RELU##558,558,1,0,PIPE_V,116566,117090
control,REDUCE##559,559,1,0,PIPE_V,117090,117614
control,COPY_OUT##1795,1795,1,0,PIPE_MTE3,117614,117615
control,COPY_IN##1814,1814,1,0,PIPE_MTE2,120612,120613
control,COPY_IN##1815,1815,1,0,PIPE_MTE2,120613,120614
control,ADD##592,592,1,0,PIPE_V,120614,120627
control,COPY_IN##1816,1816,1,0,PIPE_MTE2,120614,120615
control,COPY_IN##1817,1817,1,0,PIPE_MTE2,120615,120616
control,COPY_IN##1818,1818,1,0,PIPE_MTE2,120616,120617
control,COPY_IN##1819,1819,1,0,PIPE_MTE2,120617,120618
control,COPY_IN##1820,1820,1,0,PIPE_MTE2,120618,120619
control,COPY_IN##1821,1821,1,0,PIPE_MTE2,120619,120620
control,COPY_IN##1822,1822,1,0,PIPE_MTE2,120620,120621
control,COPY_IN##1823,1823,1,0,PIPE_MTE2,120621,120622
control,COPY_IN##1824,1824,1,0,PIPE_MTE2,120622,120623
control,COPY_IN##1825,1825,1,0,PIPE_MTE2,120623,120624
control,ADD##593,593,1,0,PIPE_V,120627,120640
control,ADD##598,598,1,0,PIPE_V,120640,120653
control,ADD##594,594,1,0,PIPE_V,120653,120666
control,ADD##595,595,1,0,PIPE_V,120666,120679
control,ADD##599,599,1,0,PIPE_V,120679,120692
control,ADD##601,601,1,0,PIPE_V,120692,120705
control,ADD##596,596,1,0,PIPE_V,120705,120718
control,ADD##597,597,1,0,PIPE_V,120718,120731
control,ADD##600,600,1,0,PIPE_V,120731,120744
control,ADD##602,602,1,0,PIPE_V,120744,120757
control,COPY_OUT##1826,1826,1,0,PIPE_MTE3,120757,120758
control,COPY_IN##1827,1827,1,0,PIPE_MTE2,120858,121405
control,COPY_IN##1831,1831,1,0,PIPE_MTE2,121405,121406
control,ADD##603,603,1,0,PIPE_V,121406,121930
control,COPY_IN##1828,1828,1,0,PIPE_MTE2,121406,122343
control,RELU##604,604,1,0,PIPE_V,121930,122454
control,COPY_IN##1829,1829,1,0,PIPE_MTE2,122343,123985
control,RELU##605,605,1,0,PIPE_V,122454,122978
control,REDUCE##606,606,1,0,PIPE_V,122978,123502
control,ADD##607,607,1,0,PIPE_V,123502,124026
control,COPY_OUT##1832,1832,1,0,PIPE_MTE3,123502,123506
control,COPY_IN##1830,1830,1,0,PIPE_MTE2,123985,125629
control,RELU##608,608,1,0,PIPE_V,124026,124550
control,RELU##609,609,1,0,PIPE_V,124550,125074
control,REDUCE##610,610,1,0,PIPE_V,125074,125598
control,ADD##611,611,1,0,PIPE_V,125598,126122
control,COPY_OUT##1833,1833,1,0,PIPE_MTE3,125598,125602
control,RELU##612,612,1,0,PIPE_V,126122,126646
control,RELU##613,613,1,0,PIPE_V,126646,127170
control,REDUCE##614,614,1,0,PIPE_V,127170,127694
control,ADD##615,615,1,0,PIPE_V,127694,128218
control,COPY_OUT##1834,1834,1,0,PIPE_MTE3,127694,127695
control,RELU##616,616,1,0,PIPE_V,128218,128742
control,RELU##617,617,1,0,PIPE_V,128742,129266
control,REDUCE##618,618,1,0,PIPE_V,129266,129790
control,COPY_OUT##1835,1835,1,0,PIPE_MTE3,129790,129791
control,COPY_IN##1854,1854,1,0,PIPE_MTE2,132788,132789
control,COPY_IN##1855,1855,1,0,PIPE_MTE2,132789,132790
control,ADD##651,651,1,0,PIPE_V,132790,132803
control,COPY_IN##1856,1856,1,0,PIPE_MTE2,132790,132791
control,COPY_IN##1857,1857,1,0,PIPE_MTE2,132791,132792
control,COPY_IN##1858,1858,1,0,PIPE_MTE2,132792,132793
control,COPY_IN##1859,1859,1,0,PIPE_MTE2,132793,132794
control,COPY_IN##1860,1860,1,0,PIPE_MTE2,132794,132795
control,COPY_IN##1861,1861,1,0,PIPE_MTE2,132795,132796
control,COPY_IN##1862,1862,1,0,PIPE_MTE2,132796,132797
control,COPY_IN##1863,1863,1,0,PIPE_MTE2,132797,132798
control,COPY_IN##1864,1864,1,0,PIPE_MTE2,132798,132799
control,COPY_IN##1865,1865,1,0,PIPE_MTE2,132799,132800
control,ADD##652,652,1,0,PIPE_V,132803,132816
control,ADD##657,657,1,0,PIPE_V,132816,132829
control,ADD##653,653,1,0,PIPE_V,132829,132842
control,ADD##654,654,1,0,PIPE_V,132842,132855
control,ADD##658,658,1,0,PIPE_V,132855,132868
control,ADD##660,660,1,0,PIPE_V,132868,132881
control,ADD##655,655,1,0,PIPE_V,132881,132894
control,ADD##656,656,1,0,PIPE_V,132894,132907
control,ADD##659,659,1,0,PIPE_V,132907,132920
control,ADD##661,661,1,0,PIPE_V,132920,132933
control,COPY_OUT##1866,1866,1,0,PIPE_MTE3,132933,132934
control,COPY_IN##1867,1867,1,0,PIPE_MTE2,133034,133581
control,COPY_IN##1871,1871,1,0,PIPE_MTE2,133581,133582
control,ADD##662,662,1,0,PIPE_V,133582,134106
control,COPY_IN##1868,1868,1,0,PIPE_MTE2,133582,134519
control,RELU##663,663,1,0,PIPE_V,134106,134630
control,COPY_IN##1869,1869,1,0,PIPE_MTE2,134519,136161
control,RELU##664,664,1,0,PIPE_V,134630,135154
control,REDUCE##665,665,1,0,PIPE_V,135154,135678
control,ADD##666,666,1,0,PIPE_V,135678,136202
control,COPY_OUT##1872,1872,1,0,PIPE_MTE3,135678,135682
control,COPY_IN##1870,1870,1,0,PIPE_MTE2,136161,137805
control,RELU##667,667,1,0,PIPE_V,136202,136726
control,RELU##668,668,1,0,PIPE_V,136726,137250
control,REDUCE##669,669,1,0,PIPE_V,137250,137774
control,ADD##670,670,1,0,PIPE_V,137774,138298
control,COPY_OUT##1873,1873,1,0,PIPE_MTE3,137774,137778
control,RELU##671,671,1,0,PIPE_V,138298,138822
control,RELU##672,672,1,0,PIPE_V,138822,139346
control,REDUCE##673,673,1,0,PIPE_V,139346,139870
control,ADD##674,674,1,0,PIPE_V,139870,140394
control,COPY_OUT##1874,1874,1,0,PIPE_MTE3,139870,139871
control,RELU##675,675,1,0,PIPE_V,140394,140918
control,RELU##676,676,1,0,PIPE_V,140918,141442
control,REDUCE##677,677,1,0,PIPE_V,141442,141966
control,COPY_OUT##1875,1875,1,0,PIPE_MTE3,141966,141967
control,COPY_IN##1894,1894,1,0,PIPE_MTE2,144964,144965
control,COPY_IN##1895,1895,1,0,PIPE_MTE2,144965,144966
control,ADD##710,710,1,0,PIPE_V,144966,144979
control,COPY_IN##1896,1896,1,0,PIPE_MTE2,144966,144967
control,COPY_IN##1897,1897,1,0,PIPE_MTE2,144967,144968
control,COPY_IN##1898,1898,1,0,PIPE_MTE2,144968,144969
control,COPY_IN##1899,1899,1,0,PIPE_MTE2,144969,144970
control,COPY_IN##1900,1900,1,0,PIPE_MTE2,144970,144971
control,COPY_IN##1901,1901,1,0,PIPE_MTE2,144971,144972
control,COPY_IN##1902,1902,1,0,PIPE_MTE2,144972,144973
control,COPY_IN##1903,1903,1,0,PIPE_MTE2,144973,144974
control,COPY_IN##1904,1904,1,0,PIPE_MTE2,144974,144975
control,COPY_IN##1905,1905,1,0,PIPE_MTE2,144975,144976
control,ADD##711,711,1,0,PIPE_V,144979,144992
control,ADD##716,716,1,0,PIPE_V,144992,145005
control,ADD##712,712,1,0,PIPE_V,145005,145018
control,ADD##713,713,1,0,PIPE_V,145018,145031
control,ADD##717,717,1,0,PIPE_V,145031,145044
control,ADD##719,719,1,0,PIPE_V,145044,145057
control,ADD##714,714,1,0,PIPE_V,145057,145070
control,ADD##715,715,1,0,PIPE_V,145070,145083
control,ADD##718,718,1,0,PIPE_V,145083,145096
control,ADD##720,720,1,0,PIPE_V,145096,145109
control,COPY_OUT##1906,1906,1,0,PIPE_MTE3,145109,145110
control,COPY_IN##1907,1907,1,0,PIPE_MTE2,145210,145757
control,COPY_IN##1911,1911,1,0,PIPE_MTE2,145757,145758
control,ADD##721,721,1,0,PIPE_V,145758,146282
control,COPY_IN##1908,1908,1,0,PIPE_MTE2,145758,146695
control,RELU##722,722,1,0,PIPE_V,146282,146806
control,COPY_IN##1909,1909,1,0,PIPE_MTE2,146695,148337
control,RELU##723,723,1,0,PIPE_V,146806,147330
control,REDUCE##724,724,1,0,PIPE_V,147330,147854
control,ADD##725,725,1,0,PIPE_V,147854,148378
control,COPY_OUT##1912,1912,1,0,PIPE_MTE3,147854,147858
control,COPY_IN##1910,1910,1,0,PIPE_MTE2,148337,149981
control,RELU##726,726,1,0,PIPE_V,148378,148902
control,RELU##727,727,1,0,PIPE_V,148902,149426
control,REDUCE##728,728,1,0,PIPE_V,149426,149950
control,ADD##729,729,1,0,PIPE_V,149950,150474
control,COPY_OUT##1913,1913,1,0,PIPE_MTE3,149950,149954
control,RELU##730,730,1,0,PIPE_V,150474,150998
control,RELU##731,731,1,0,PIPE_V,150998,151522
control,REDUCE##732,732,1,0,PIPE_V,151522,152046
control,ADD##733,733,1,0,PIPE_V,152046,152570
control,COPY_OUT##1914,1914,1,0,PIPE_MTE3,152046,152047
control,RELU##734,734,1,0,PIPE_V,152570,153094
control,RELU##735,735,1,0,PIPE_V,153094,153618
control,REDUCE##736,736,1,0,PIPE_V,153618,154142
control,COPY_OUT##1915,1915,1,0,PIPE_MTE3,154142,154143
control,COPY_IN##1934,1934,1,0,PIPE_MTE2,157140,157141
control,COPY_IN##1935,1935,1,0,PIPE_MTE2,157141,157142
control,ADD##769,769,1,0,PIPE_V,157142,157155
control,COPY_IN##1936,1936,1,0,PIPE_MTE2,157142,157143
control,COPY_IN##1937,1937,1,0,PIPE_MTE2,157143,157144
control,COPY_IN##1938,1938,1,0,PIPE_MTE2,157144,157145
control,COPY_IN##1939,1939,1,0,PIPE_MTE2,157145,157146
control,COPY_IN##1940,1940,1,0,PIPE_MTE2,157146,157147
control,COPY_IN##1941,1941,1,0,PIPE_MTE2,157147,157148
control,COPY_IN##1942,1942,1,0,PIPE_MTE2,157148,157149
control,COPY_IN##1943,1943,1,0,PIPE_MTE2,157149,157150
control,COPY_IN##1944,1944,1,0,PIPE_MTE2,157150,157151
control,COPY_IN##1945,1945,1,0,PIPE_MTE2,157151,157152
control,ADD##770,770,1,0,PIPE_V,157155,157168
control,ADD##775,775,1,0,PIPE_V,157168,157181
control,ADD##771,771,1,0,PIPE_V,157181,157194
control,ADD##772,772,1,0,PIPE_V,157194,157207
control,ADD##776,776,1,0,PIPE_V,157207,157220
control,ADD##778,778,1,0,PIPE_V,157220,157233
control,ADD##773,773,1,0,PIPE_V,157233,157246
control,ADD##774,774,1,0,PIPE_V,157246,157259
control,ADD##777,777,1,0,PIPE_V,157259,157272
control,ADD##779,779,1,0,PIPE_V,157272,157285
control,COPY_OUT##1946,1946,1,0,PIPE_MTE3,157285,157286
control,COPY_IN##1947,1947,1,0,PIPE_MTE2,157386,157933
control,COPY_IN##1951,1951,1,0,PIPE_MTE2,157933,157934
control,ADD##780,780,1,0,PIPE_V,157934,158458
control,COPY_IN##1948,1948,1,0,PIPE_MTE2,157934,158871
control,RELU##781,781,1,0,PIPE_V,158458,158982
control,COPY_IN##1949,1949,1,0,PIPE_MTE2,158871,160513
control,RELU##782,782,1,0,PIPE_V,158982,159506
control,REDUCE##783,783,1,0,PIPE_V,159506,160030
control,ADD##784,784,1,0,PIPE_V,160030,160554
control,COPY_OUT##1952,1952,1,0,PIPE_MTE3,160030,160034
control,COPY_IN##1950,1950,1,0,PIPE_MTE2,160513,162157
control,RELU##785,785,1,0,PIPE_V,160554,161078
control,RELU##786,786,1,0,PIPE_V,161078,161602
control,REDUCE##787,787,1,0,PIPE_V,161602,162126
control,ADD##788,788,1,0,PIPE_V,162126,162650
control,COPY_OUT##1953,1953,1,0,PIPE_MTE3,162126,162130
control,RELU##789,789,1,0,PIPE_V,162650,163174
control,RELU##790,790,1,0,PIPE_V,163174,163698
control,REDUCE##791,791,1,0,PIPE_V,163698,164222
control,ADD##792,792,1,0,PIPE_V,164222,164746
control,COPY_OUT##1954,1954,1,0,PIPE_MTE3,164222,164223
control,RELU##793,793,1,0,PIPE_V,164746,165270
control,RELU##794,794,1,0,PIPE_V,165270,165794
control,REDUCE##795,795,1,0,PIPE_V,165794,166318
control,COPY_OUT##1955,1955,1,0,PIPE_MTE3,166318,166319
control,COPY_IN##1974,1974,1,0,PIPE_MTE2,169316,169317
control,COPY_IN##1975,1975,1,0,PIPE_MTE2,169317,169318
control,ADD##828,828,1,0,PIPE_V,169318,169331
control,COPY_IN##1976,1976,1,0,PIPE_MTE2,169318,169319
control,COPY_IN##1977,1977,1,0,PIPE_MTE2,169319,169320
control,COPY_IN##1978,1978,1,0,PIPE_MTE2,169320,169321
control,COPY_IN##1979,1979,1,0,PIPE_MTE2,169321,169322
control,COPY_IN##1980,1980,1,0,PIPE_MTE2,169322,169323
control,COPY_IN##1981,1981,1,0,PIPE_MTE2,169323,169324
control,COPY_IN##1982,1982,1,0,PIPE_MTE2,169324,169325
control,COPY_IN##1983,1983,1,0,PIPE_MTE2,169325,169326
control,COPY_IN##1984,1984,1,0,PIPE_MTE2,169326,169327
control,COPY_IN##1985,1985,1,0,PIPE_MTE2,169327,169328
control,ADD##829,829,1,0,PIPE_V,169331,169344
control,ADD##834,834,1,0,PIPE_V,169344,169357
control,ADD##830,830,1,0,PIPE_V,169357,169370
control,ADD##831,831,1,0,PIPE_V,169370,169383
control,ADD##835,835,1,0,PIPE_V,169383,169396
control,ADD##837,837,1,0,PIPE_V,169396,169409
control,ADD##832,832,1,0,PIPE_V,169409,169422
control,ADD##833,833,1,0,PIPE_V,169422,169435
control,ADD##836,836,1,0,PIPE_V,169435,169448
control,ADD##838,838,1,0,PIPE_V,169448,169461
control,COPY_OUT##1986,1986,1,0,PIPE_MTE3,169461,169462
control,COPY_IN##1987,1987,1,0,PIPE_MTE2,169562,170109
control,COPY_IN##1991,1991,1,0,PIPE_MTE2,170109,170110
control,ADD##839,839,1,0,PIPE_V,170110,170634
control,COPY_IN##1988,1988,1,0,PIPE_MTE2,170110,171047
control,RELU##840,840,1,0,PIPE_V,170634,171158
control,COPY_IN##1989,1989,1,0,PIPE_MTE2,171047,172689
control,RELU##841,841,1,0,PIPE_V,171158,171682
control,REDUCE##842,842,1,0,PIPE_V,171682,172206
control,ADD##843,843,1,0,PIPE_V,172206,172730
control,COPY_OUT##1992,1992,1,0,PIPE_MTE3,172206,172210
control,COPY_IN##1990,1990,1,0,PIPE_MTE2,172689,174333
control,RELU##844,844,1,0,PIPE_V,172730,173254
control,RELU##845,845,1,0,PIPE_V,173254,173778
control,REDUCE##846,846,1,0,PIPE_V,173778,174302
control,ADD##847,847,1,0,PIPE_V,174302,174826
control,COPY_OUT##1993,1993,1,0,PIPE_MTE3,174302,174306
control,RELU##848,848,1,0,PIPE_V,174826,175350
control,RELU##849,849,1,0,PIPE_V,175350,175874
control,REDUCE##850,850,1,0,PIPE_V,175874,176398
control,ADD##851,851,1,0,PIPE_V,176398,176922
control,COPY_OUT##1994,1994,1,0,PIPE_MTE3,176398,176399
control,RELU##852,852,1,0,PIPE_V,176922,177446
control,RELU##853,853,1,0,PIPE_V,177446,177970
control,REDUCE##854,854,1,0,PIPE_V,177970,178494
control,COPY_OUT##1995,1995,1,0,PIPE_MTE3,178494,178495
control,COPY_IN##2014,2014,1,0,PIPE_MTE2,181492,181493
control,COPY_IN##2015,2015,1,0,PIPE_MTE2,181493,181494
control,ADD##887,887,1,0,PIPE_V,181494,181507
control,COPY_IN##2016,2016,1,0,PIPE_MTE2,181494,181495
control,COPY_IN##2017,2017,1,0,PIPE_MTE2,181495,181496
control,COPY_IN##2018,2018,1,0,PIPE_MTE2,181496,181497
control,COPY_IN##2019,2019,1,0,PIPE_MTE2,181497,181498
control,COPY_IN##2020,2020,1,0,PIPE_MTE2,181498,181499
control,COPY_IN##2021,2021,1,0,PIPE_MTE2,181499,181500
control,COPY_IN##2022,2022,1,0,PIPE_MTE2,181500,181501
control,COPY_IN##2023,2023,1,0,PIPE_MTE2,181501,181502
control,COPY_IN##2024,2024,1,0,PIPE_MTE2,181502,181503
control,COPY_IN##2025,2025,1,0,PIPE_MTE2,181503,181504
control,ADD##888,888,1,0,PIPE_V,181507,181520
control,ADD##893,893,1,0,PIPE_V,181520,181533
control,ADD##889,889,1,0,PIPE_V,181533,181546
control,ADD##890,890,1,0,PIPE_V,181546,181559
control,ADD##894,894,1,0,PIPE_V,181559,181572
control,ADD##896,896,1,0,PIPE_V,181572,181585
control,ADD##891,891,1,0,PIPE_V,181585,181598
control,ADD##892,892,1,0,PIPE_V,181598,181611
control,ADD##895,895,1,0,PIPE_V,181611,181624
control,ADD##897,897,1,0,PIPE_V,181624,181637
control,COPY_OUT##2026,2026,1,0,PIPE_MTE3,181637,181638
control,COPY_IN##2027,2027,1,0,PIPE_MTE2,181738,182285
control,COPY_IN##2031,2031,1,0,PIPE_MTE2,182285,182286
control,ADD##898,898,1,0,PIPE_V,182286,182810
control,COPY_IN##2028,2028,1,0,PIPE_MTE2,182286,183223
control,RELU##899,899,1,0,PIPE_V,182810,183334
control,COPY_IN##2029,2029,1,0,PIPE_MTE2,183223,184865
control,RELU##900,900,1,0,PIPE_V,183334,183858
control,REDUCE##901,901,1,0,PIPE_V,183858,184382
control,ADD##902,902,1,0,PIPE_V,184382,184906
control,COPY_OUT##2032,2032,1,0,PIPE_MTE3,184382,184386
control,COPY_IN##2030,2030,1,0,PIPE_MTE2,184865,186509
control,RELU##903,903,1,0,PIPE_V,184906,185430
control,RELU##904,904,1,0,PIPE_V,185430,185954
control,REDUCE##905,905,1,0,PIPE_V,185954,186478
control,ADD##906,906,1,0,PIPE_V,186478,187002
control,COPY_OUT##2033,2033,1,0,PIPE_MTE3,186478,186482
control,RELU##907,907,1,0,PIPE_V,187002,187526
control,RELU##908,908,1,0,PIPE_V,187526,188050
control,REDUCE##909,909,1,0,PIPE_V,188050,188574
control,ADD##910,910,1,0,PIPE_V,188574,189098
control,COPY_OUT##2034,2034,1,0,PIPE_MTE3,188574,188575
control,RELU##911,911,1,0,PIPE_V,189098,189622
control,RELU##912,912,1,0,PIPE_V,189622,190146
control,REDUCE##913,913,1,0,PIPE_V,190146,190670
control,COPY_OUT##2035,2035,1,0,PIPE_MTE3,190670,190671
control,COPY_IN##2054,2054,1,0,PIPE_MTE2,193668,193669
control,COPY_IN##2055,2055,1,0,PIPE_MTE2,193669,193670
control,ADD##946,946,1,0,PIPE_V,193670,193683
control,COPY_IN##2056,2056,1,0,PIPE_MTE2,193670,193671
control,COPY_IN##2057,2057,1,0,PIPE_MTE2,193671,193672
control,COPY_IN##2058,2058,1,0,PIPE_MTE2,193672,193673
control,COPY_IN##2059,2059,1,0,PIPE_MTE2,193673,193674
control,COPY_IN##2060,2060,1,0,PIPE_MTE2,193674,193675
control,COPY_IN##2061,2061,1,0,PIPE_MTE2,193675,193676
control,COPY_IN##2062,2062,1,0,PIPE_MTE2,193676,193677
control,COPY_IN##2063,2063,1,0,PIPE_MTE2,193677,193678
control,COPY_IN##2064,2064,1,0,PIPE_MTE2,193678,193679
control,COPY_IN##2065,2065,1,0,PIPE_MTE2,193679,193680
control,ADD##947,947,1,0,PIPE_V,193683,193696
control,ADD##952,952,1,0,PIPE_V,193696,193709
control,ADD##948,948,1,0,PIPE_V,193709,193722
control,ADD##949,949,1,0,PIPE_V,193722,193735
control,ADD##953,953,1,0,PIPE_V,193735,193748
control,ADD##955,955,1,0,PIPE_V,193748,193761
control,ADD##950,950,1,0,PIPE_V,193761,193774
control,ADD##951,951,1,0,PIPE_V,193774,193787
control,ADD##954,954,1,0,PIPE_V,193787,193800
control,ADD##956,956,1,0,PIPE_V,193800,193813
control,COPY_OUT##2066,2066,1,0,PIPE_MTE3,193813,193814
control,COPY_IN##2067,2067,1,0,PIPE_MTE2,193914,194461
control,COPY_IN##2071,2071,1,0,PIPE_MTE2,194461,194462
control,ADD##957,957,1,0,PIPE_V,194462,194986
control,COPY_IN##2068,2068,1,0,PIPE_MTE2,194462,195399
control,RELU##958,958,1,0,PIPE_V,194986,195510
control,COPY_IN##2069,2069,1,0,PIPE_MTE2,195399,197041
control,RELU##959,959,1,0,PIPE_V,195510,196034
control,REDUCE##960,960,1,0,PIPE_V,196034,196558
control,ADD##961,961,1,0,PIPE_V,196558,197082
control,COPY_OUT##2072,2072,1,0,PIPE_MTE3,196558,196562
control,COPY_IN##2070,2070,1,0,PIPE_MTE2,197041,198685
control,RELU##962,962,1,0,PIPE_V,197082,197606
control,RELU##963,963,1,0,PIPE_V,197606,198130
control,REDUCE##964,964,1,0,PIPE_V,198130,198654
control,ADD##965,965,1,0,PIPE_V,198654,199178
control,COPY_OUT##2073,2073,1,0,PIPE_MTE3,198654,198658
control,RELU##966,966,1,0,PIPE_V,199178,199702
control,RELU##967,967,1,0,PIPE_V,199702,200226
control,REDUCE##968,968,1,0,PIPE_V,200226,200750
control,ADD##969,969,1,0,PIPE_V,200750,201274
control,COPY_OUT##2074,2074,1,0,PIPE_MTE3,200750,200751
control,RELU##970,970,1,0,PIPE_V,201274,201798
